Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	UNIT
1361	Spectrogram 1	1	2129.944431774	2131.691153852	506.3	2126.6	1.747	1620.3	937.5	16
1362	Spectrogram 1	1	2133.456810961	2134.224947778	253.2	1468.4	0.768	1215.2	609.4	17
1363	Spectrogram 1	1	2135.971669856	2136.413611587	227.8	1519.0	0.442	1291.2	750.0	17
1364	Spectrogram 1	1	2137.476376225	2139.717652144	531.6	2177.2	2.241	1645.6	984.4	16
1365	Spectrogram 1	1	2140.351178986	2141.329764246	202.5	1620.3	0.979	1417.8	609.4	Y
1366	Spectrogram 1	1	2142.613499749	2143.181710546	202.5	1594.9	0.568	1392.4	609.4	17
1367	Spectrogram 1	1	2145.109531866	2147.340285363	430.4	2151.9	2.231	1721.5	750.0	16
1368	Spectrogram 1	1	2148.108422180	2148.908126264	177.2	1645.6	0.800	1468.4	421.9	17
1369	Spectrogram 1	1	2150.834856828	2151.403067625	177.2	1645.6	0.568	1468.4	375.0	17
1370	Spectrogram 1	1	2152.644713439	2154.275688873	557.0	2303.8	1.631	1746.8	796.9	16
1371	Spectrogram 1	1	2154.675540915	2155.822484930	202.5	1670.9	1.147	1468.4	562.5	17
1372	Spectrogram 1	1	2159.323953741	2160.249926891	177.2	1443.0	0.926	1265.8	421.9	17
1373	Spectrogram 1	1	2163.071802693	2164.313448507	557.0	2253.2	1.242	1696.2	796.9	Z
1374	Spectrogram 1	1	2164.723822971	2165.807632453	227.8	1544.3	1.084	1316.5	609.4	17
1375	Spectrogram 1	1	2166.975621313	2167.754280552	151.9	1620.3	0.779	1468.4	375.0	17
1376	Spectrogram 1	1	2169.207853520	2170.838828955	455.7	2075.9	1.631	1620.2	843.8	Z
1377	Spectrogram 1	1	2171.238680996	2171.954205703	253.2	1594.9	0.716	1341.7	609.4	17
1378	Spectrogram 1	1	2172.868706656	2173.268868287	174.6	1546.5	0.400	1371.9	375.0	18
1379	Spectrogram 1	1	2173.708952436	2174.214028699	177.2	1569.6	0.505	1392.4	375.0	17
1380	Spectrogram 1	1	2175.192613960	2177.265531124	481.0	2101.3	2.073	1620.3	796.9	Z
1381	Spectrogram 1	1	2178.138892163	2179.054342891	126.6	1544.3	0.915	1417.7	375.0	17
1382	Spectrogram 1	1	2182.334101481	2183.239029787	151.9	1493.7	0.905	1341.8	375.0	17
1383	Spectrogram 1	1	2185.522395395	2187.332252005	430.4	2253.2	1.810	1822.8	796.9	Z
1384	Spectrogram 1	1	2188.245204965	2188.929162406	151.9	1493.7	0.684	1341.8	375.0	17
1385	Spectrogram 1	1	2189.991927043	2190.191853064	151.9	1392.4	0.200	1240.5	421.9	18
1386	Spectrogram 1	1	2190.802153549	2191.412454034	151.9	1468.4	0.610	1316.5	375.0	17
1387	Spectrogram 1	1	2193.019535456	2194.513719402	303.8	1949.4	1.494	1645.6	796.9	Z
1388	Spectrogram 1	1	2195.302901064	2195.923723971	177.2	1569.6	0.621	1392.4	375.0	17
1389	Spectrogram 1	1	2196.819996519	2197.009400117	176.5	1588.2	0.189	1411.7	375.0	18
1390	Spectrogram 1	1	2197.588133336	2198.177388977	126.0	1487.4	0.589	1361.4	375.0	17
1391	Spectrogram 1	1	2199.408512369	2201.292025935	479.0	2092.4	1.884	1613.4	796.9	Z
1392	Spectrogram 1	1	2201.920170695	2202.909278377	252.1	1638.7	0.989	1386.6	375.0	17
1393	Spectrogram 1	1	2205.918691114	2206.855186686	100.8	1563.0	0.936	1462.2	328.1	17
1394	Spectrogram 1	1	2209.012283228	2210.695870773	252.1	2142.9	1.684	1890.8	656.2	Z
1395	Spectrogram 1	1	2211.446271568	2212.172318697	176.5	1487.4	0.726	1310.9	375.0	17
1396	Spectrogram 1	1	2212.782619182	2212.929933092	151.3	1487.4	0.147	1336.1	375.0	19
1397	Spectrogram 1	1	2213.045679736	2213.287695445	176.5	1512.6	0.242	1336.1	375.0	18
1398	Spectrogram 1	1	2213.729637176	2213.866428664	126.0	1512.6	0.137	1386.6	375.0	19
1399	Spectrogram 1	1	2213.950608041	2214.687177592	100.8	1462.2	0.737	1361.4	375.0	17
1400	Spectrogram 1	1	2215.402702299	2217.075767422	277.3	2117.6	1.673	1840.3	328.1	Z
1401	Spectrogram 1	1	2217.496664308	2217.654500640	176.5	1361.3	0.158	1184.8	281.2	19
1402	Spectrogram 1	1	2217.707112751	2218.422637458	151.3	1386.6	0.716	1235.3	375.0	17
1403	Spectrogram 1	1	2218.938236143	2219.075027631	151.3	1285.7	0.137	1134.4	375.0	19
1404	Spectrogram 1	1	2219.232863964	2219.422267562	176.5	1361.3	0.189	1184.8	375.0	18
1405	Spectrogram 1	1	2219.855165581	2220.034046758	126.0	1361.3	0.179	1235.3	375.0	19
1406	Spectrogram 1	1	2220.097181291	2220.749571464	126.0	1386.6	0.652	1260.6	375.0	17
1407	Spectrogram 1	1	2221.724180247	2223.933888900	151.3	2319.3	2.210	2168.0	656.2	Z
1408	Spectrogram 1	1	2224.428442741	2224.565234229	100.8	1361.3	0.137	1260.5	375.0	19
1409	Spectrogram 1	1	2224.649413607	2225.670088556	100.8	1361.3	1.021	1260.5	375.0	17
1410	Spectrogram 1	1	2228.855145346	2229.812685763	100.8	1336.1	0.958	1235.3	328.1	17
1411	Spectrogram 1	1	2232.309808635	2234.003918602	302.5	2193.3	1.694	1890.8	375.0	Z
1412	Spectrogram 1	1	2234.572129399	2234.698398465	50.4	1487.4	0.126	1437.0	187.5	19
1413	Spectrogram 1	1	2234.793100264	2235.571759504	126.0	1437.0	0.779	1311.0	375.0	17
1414	Spectrogram 1	1	2236.413553276	2236.550344764	100.8	1386.6	0.137	1285.8	281.2	19
1415	Spectrogram 1	1	2236.655568986	2236.887062273	176.5	1361.3	0.231	1184.8	375.0	18
1416	Spectrogram 1	1	2237.423705803	2237.560497291	100.8	1386.6	0.137	1285.8	140.6	19
1417	Spectrogram 1	1	2237.665721513	2238.349678953	100.8	1386.6	0.684	1285.8	375.0	17
1418	Spectrogram 1	1	2239.917519854	2241.359091690	151.3	2243.7	1.442	2092.4	656.2	Z
1419	Spectrogram 1	1	2241.916780064	2242.064093974	50.4	1386.6	0.147	1336.2	93.8	19
1420	Spectrogram 1	1	2242.165766225	2242.860246087	126.0	1411.8	0.694	1285.8	375.0	17
1421	Spectrogram 1	1	2243.554725950	2243.702039860	25.2	1336.1	0.147	1310.9	140.6	19
1422	Spectrogram 1	1	2243.807264081	2244.070324635	151.3	1310.9	0.263	1159.6	375.0	18
1423	Spectrogram 1	1	2244.659580276	2244.817416608	75.6	1260.5	0.158	1184.9	140.6	19
1424	Spectrogram 1	1	2244.870028719	2245.543463737	50.4	1184.9	0.673	1134.5	375.0	17
1425	Spectrogram 1	1	2247.140374137	2249.265903413	453.8	2193.3	2.126	1739.5	750.0	Z
1426	Spectrogram 1	1	2249.939338431	2250.097174763	176.5	1411.8	0.158	1235.3	328.1	19
1427	Spectrogram 1	1	2250.181354141	2251.012625491	126.0	1437.0	0.831	1311.0	375.0	17
1428	Spectrogram 1	1	2253.348603210	2253.527484386	25.2	1260.5	0.179	1235.3	140.6	19
1429	Spectrogram 1	1	2253.611663764	2254.432412692	100.8	1285.7	0.821	1184.9	375.0	17
1430	Spectrogram 1	1	2256.866049630	2258.770608041	504.2	2193.3	1.905	1689.1	1031.2	Z
1431	Spectrogram 1	1	2259.538744858	2259.707103613	50.4	1310.9	0.168	1260.5	93.8	19
1432	Spectrogram 1	1	2259.759715723	2260.464718008	151.3	1310.9	0.705	1159.6	375.0	17
1433	Spectrogram 1	1	2262.123284231	2262.323210252	100.8	1386.6	0.200	1285.8	140.6	19
1434	Spectrogram 1	1	2262.396867207	2263.133436758	100.8	1386.6	0.737	1285.8	328.1	17
1435	Spectrogram 1	1	2264.827546725	2266.721582713	428.6	2142.9	1.894	1714.3	703.1	Z
1436	Spectrogram 1	1	2267.490846840	2267.638160750	50.4	1285.7	0.147	1235.3	140.6	19
1437	Spectrogram 1	1	2267.711817705	2268.364207879	151.3	1310.9	0.652	1159.6	328.1	17
1438	Spectrogram 1	1	2269.637420960	2269.763690026	75.6	1285.7	0.126	1210.1	140.6	19
1439	Spectrogram 1	1	2269.861700646	2270.440433865	126.0	1285.7	0.579	1159.7	375.0	17
1440	Spectrogram 1	1	2271.292750060	2271.440063970	100.8	1336.1	0.147	1235.3	140.6	19
1441	Spectrogram 1	1	2271.524243347	2271.818871168	100.8	1361.3	0.295	1260.5	328.1	18
1442	Spectrogram 1	1	2272.755366740	2274.712537261	226.9	2344.5	1.957	2117.6	890.6	Z
1443	Spectrogram 1	1	2275.512241344	2275.691122521	126.0	1336.1	0.179	1210.1	187.5	19
1444	Spectrogram 1	1	2275.743734632	2276.469781761	100.8	1361.3	0.726	1260.5	328.1	17
1445	Spectrogram 1	1	2279.529696795	2280.458370786	149.7	1386.6	0.929	1236.9	328.1	17
1446	Spectrogram 1	1	2282.991573684	2284.590981852	277.3	2168.1	1.599	1890.8	703.1	Z
1447	Spectrogram 1	1	2285.317028981	2285.506432580	50.4	1386.6	0.189	1336.2	93.8	19
1448	Spectrogram 1	1	2285.601134379	2286.221957286	126.0	1361.3	0.621	1235.3	328.1	17
1449	Spectrogram 1	1	2287.560522965	2287.728881720	100.8	1437.0	0.168	1336.2	140.6	19
1450	Spectrogram 1	1	2287.834105941	2288.475973693	126.0	1411.8	0.642	1285.8	328.1	17
1451	Spectrogram 1	1	2290.138516394	2291.580088229	403.4	2193.3	1.442	1789.9	843.8	Z
1452	Spectrogram 1	1	2292.288787289	2292.425578777	126.0	1437.0	0.137	1311.0	140.6	19
1453	Spectrogram 1	1	2292.446623622	2293.130581062	126.0	1386.6	0.684	1260.6	328.1	17
1454	Spectrogram 1	1	2293.877673035	2294.088121478	126.0	1411.8	0.210	1285.8	140.6	19
1455	Spectrogram 1	1	2294.172300855	2294.414316565	126.0	1437.0	0.242	1311.0	328.1	18
1456	Spectrogram 1	1	2295.087751583	2295.256110337	100.8	1437.0	0.168	1336.2	140.6	19
1457	Spectrogram 1	1	2295.329767292	2295.992679888	75.6	1336.1	0.663	1260.5	328.1	17
1458	Spectrogram 1	1	2297.802536499	2299.591348266	403.4	2142.9	1.789	1739.5	750.0	Z
1459	Spectrogram 1	1	2300.391052350	2300.612023215	75.6	1386.6	0.221	1311.0	140.6	19
1460	Spectrogram 1	1	2300.664635326	2301.474861832	151.3	1336.1	0.810	1184.8	328.1	17
1461	Spectrogram 1	1	2304.493426532	2305.356265149	126.0	1537.8	0.863	1411.8	328.1	17
1462	Spectrogram 1	1	2308.365677886	2309.712547922	428.6	2117.6	1.347	1689.0	796.9	Z
1463	Spectrogram 1	1	2310.449117473	2310.649043494	50.4	1386.6	0.200	1336.2	93.8	19
1464	Spectrogram 1	1	2310.712178027	2311.364568200	75.6	1462.2	0.652	1386.6	328.1	17
1465	Spectrogram 1	1	2312.532557060	2312.753527925	75.6	1386.6	0.221	1311.0	93.8	19
1466	Spectrogram 1	1	2312.816662458	2313.384873254	100.8	1361.3	0.568	1260.5	328.1	17
1467	Spectrogram 1	1	2314.799313954	2316.556558454	403.4	2067.2	1.757	1663.8	703.1	Z
1468	Spectrogram 1	1	2317.208948628	2317.387829805	50.4	1310.9	0.179	1260.5	93.8	19
1469	Spectrogram 1	1	2317.429919493	2318.050742401	100.8	1336.1	0.621	1235.3	328.1	17
1470	Spectrogram 1	1	2318.776789529	2318.966193128	75.6	1361.3	0.189	1285.7	93.8	19
1471	Spectrogram 1	1	2319.060894928	2319.250298526	100.8	1386.6	0.189	1285.8	328.1	18
1472	Spectrogram 1	1	2319.723807523	2319.892166278	50.4	1386.6	0.168	1336.2	140.6	19
1473	Spectrogram 1	1	2319.965823233	2320.681347940	126.0	1411.8	0.716	1285.8	328.1	17
1474	Spectrogram 1	1	2322.080830086	2323.985388497	252.1	2142.9	1.905	1890.8	281.2	Z
1475	Spectrogram 1	1	2324.708235056	2324.887116233	126.0	1361.3	0.179	1235.3	140.6	19
1476	Spectrogram 1	1	2324.950250765	2325.918313604	100.8	1361.3	0.968	1260.5	328.1	17
1477	Spectrogram 1	1	2328.990860874	2329.822132224	126.0	1336.1	0.831	1210.1	328.1	17
1478	Spectrogram 1	1	2332.750286451	2334.118201331	302.5	2142.9	1.368	1840.4	703.1	Z
1479	Spectrogram 1	1	2334.791636349	2334.991562370	75.6	1512.6	0.200	1437.0	93.8	19
1480	Spectrogram 1	1	2335.086264170	2335.686042232	126.0	1462.2	0.600	1336.2	328.1	17
1481	Spectrogram 1	1	2337.022389846	2337.243360712	151.3	1336.1	0.221	1184.8	187.5	19
1482	Spectrogram 1	1	2337.295972822	2337.895750885	151.3	1336.1	0.600	1184.8	328.1	17
1483	Spectrogram 1	1	2339.402675319	2341.096785286	302.5	2243.7	1.694	1941.2	796.9	Z
1484	Spectrogram 1	1	2341.686040927	2341.896489370	75.6	1285.7	0.210	1210.1	93.8	19
1485	Spectrogram 1	1	2341.938579059	2342.559401966	100.8	1361.3	0.621	1260.5	328.1	17
1486	Spectrogram 1	1	2343.253881828	2343.422240583	50.4	1310.9	0.168	1260.5	93.8	19
1487	Spectrogram 1	1	2343.559032071	2343.737913248	100.8	1310.9	0.179	1210.1	328.1	18
1488	Spectrogram 1	1	2344.239013033	2344.417894210	50.4	1310.9	0.179	1260.5	140.6	19
1489	Spectrogram 1	1	2344.491551165	2345.154463761	100.8	1310.9	0.663	1210.1	328.1	17
1490	Spectrogram 1	1	2347.519510978	2349.034739769	252.1	2218.5	1.515	1966.4	750.0	Z
1491	Spectrogram 1	1	2349.592428143	2349.760786898	50.4	1411.8	0.168	1361.4	140.6	19
1492	Spectrogram 1	1	2349.844966275	2350.634147937	126.0	1411.8	0.789	1285.8	328.1	17
1493	Spectrogram 1	1	2352.812289323	2353.012215344	126.0	1411.8	0.200	1285.8	140.6	19
1494	Spectrogram 1	1	2353.096394721	2353.885576383	100.8	1462.2	0.789	1361.4	328.1	17
1495	Spectrogram 1	1	2356.649809393	2358.312352094	252.1	2193.3	1.663	1941.2	1078.1	Z
1496	Spectrogram 1	1	2359.080488912	2359.259370088	75.6	1336.1	0.179	1260.5	93.8	19
1497	Spectrogram 1	1	2359.364594310	2360.038029328	100.8	1310.9	0.673	1210.1	328.1	17
1498	Spectrogram 1	1	2361.714015318	2361.850806806	126.0	1411.8	0.137	1285.8	140.6	19
1499	Spectrogram 1	1	2361.966553450	2362.576853935	75.6	1386.6	0.610	1311.0	328.1	17
1500	Spectrogram 1	1	2364.555069300	2365.996641136	252.1	2218.5	1.442	1966.4	703.1	Z
1501	Spectrogram 1	1	2366.627986465	2366.806867642	100.8	1411.8	0.179	1311.0	140.6	19
1502	Spectrogram 1	1	2366.922614286	2367.354033594	126.0	1361.3	0.431	1235.3	328.1	17
1503	Spectrogram 1	1	2368.209307209	2368.367143542	126.0	1336.1	0.158	1210.1	140.6	19
1504	Spectrogram 1	1	2368.461845341	2368.640726518	126.0	1386.6	0.179	1260.6	328.1	18
1505	Spectrogram 1	1	2369.114235515	2369.293116691	75.6	1462.2	0.179	1386.6	140.6	19
1506	Spectrogram 1	1	2369.366773646	2369.934984443	100.8	1462.2	0.568	1361.4	328.1	17
1507	Spectrogram 1	1	2370.903047281	2372.839172958	378.2	2193.3	1.936	1815.1	703.1	Z
1508	Spectrogram 1	1	2373.459995865	2373.607309775	50.4	1462.2	0.147	1411.8	140.6	19
1509	Spectrogram 1	1	2373.691489153	2374.554327769	126.0	1437.0	0.863	1311.0	328.1	17
1510	Spectrogram 1	1	2377.727771382	2378.548520310	100.8	1386.6	0.821	1285.8	328.1	17
1511	Spectrogram 1	1	2381.091709349	2382.659550250	277.3	2142.9	1.568	1865.6	843.8	Z
1512	Spectrogram 1	1	2383.167195980	2383.356599579	75.6	1361.3	0.189	1285.7	140.6	19
1513	Spectrogram 1	1	2383.440778956	2383.998467331	100.8	1386.6	0.558	1285.8	328.1	17
1514	Spectrogram 1	1	2385.529559354	2385.708440530	50.4	1310.9	0.179	1260.5	140.6	19
1515	Spectrogram 1	1	2385.792619907	2386.350308282	126.0	1310.9	0.558	1184.9	328.1	17
1516	Spectrogram 1	1	2388.107552782	2389.391288285	403.4	2193.3	1.284	1789.9	750.0	Z
1517	Spectrogram 1	1	2389.909880944	2390.088762121	148.1	1308.6	0.179	1160.5	187.5	19
1518	Spectrogram 1	1	2390.151896654	2390.499136585	123.5	1333.3	0.347	1209.8	375.0	17
1519	Spectrogram 1	1	2391.062875460	2391.231234215	24.7	1333.3	0.168	1308.6	93.8	19
1520	Spectrogram 1	1	2391.346980859	2391.578474146	148.1	1333.3	0.231	1185.2	328.1	18
1521	Spectrogram 1	1	2391.988848610	2392.157207365	172.8	1358.0	0.168	1185.2	375.0	18
1522	Spectrogram 1	1	2392.272954008	2392.430790341	197.5	1308.6	0.158	1111.1	375.0	18
1523	Spectrogram 1	1	2392.746463005	2392.946389026	197.5	1333.3	0.200	1135.8	375.0	19
1524	Spectrogram 1	1	2392.999001137	2393.440942868	98.8	1358.0	0.442	1259.2	328.1	17
1525	Spectrogram 1	1	2394.177512419	2396.292519272	246.9	2222.2	2.115	1975.3	890.6	Z
1526	Spectrogram 1	1	2397.029088823	2397.860360173	123.5	1407.4	0.831	1283.9	375.0	17
1527	Spectrogram 1	1	2401.087650695	2401.929444467	148.1	1432.1	0.842	1284.0	328.1	17
