Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	UNIT
828	Spectrogram 1	1	1880.507669920	1882.273982895	240.6	2975.0	2734.4	281.2	1.766	27
829	Spectrogram 1	1	1883.124429883	1883.909457871	240.6	2975.0	2734.4	351.6	0.785	28
830	Spectrogram 1	1	1885.008497056	1885.662687046	240.6	3018.7	2778.1	984.4	0.654	28
831	Spectrogram 1	1	1886.434631235	1890.228933181	328.1	2996.9	2668.8	984.4	3.794	27
832	Spectrogram 1	1	1890.870039372	1892.126084154	481.2	2558.0	2076.8	585.9	1.256	28
833	Spectrogram 1	1	1895.416712560	1896.293327148	262.5	2996.9	2734.4	937.5	0.877	28
834	Spectrogram 1	1	1898.988589909	1901.108165479	393.7	2996.9	2603.2	984.4	2.120	27
835	Spectrogram 1	1	1901.840858269	1903.149238250	393.7	3062.5	2668.8	984.4	1.308	27
836	Spectrogram 1	1	1903.816512040	1904.261361234	218.7	3084.4	2865.7	234.4	0.445	28
837	Spectrogram 1	1	1904.979443673	1905.921477260	328.1	2996.9	2668.8	984.4	0.942	28
838	Spectrogram 1	1	1906.470996852	1906.785008047	240.6	2975.0	2734.4	1265.6	0.314	X
839	Spectrogram 1	1	1907.491533237	1908.525153422	371.9	3040.6	2668.7	1007.8	1.034	28
840	Spectrogram 1	1	1908.852248418	1909.231678612	153.1	2996.9	2843.8	1125.0	0.379	X
841	Spectrogram 1	1	1909.807365804	1910.814818390	525.0	3150.0	2625.0	1007.8	1.007	28
842	Spectrogram 1	1	1911.259667583	1911.573678779	393.7	3084.4	2690.7	937.5	0.314	X
843	Spectrogram 1	1	1911.874606174	1912.162449770	393.7	3084.4	2690.7	984.4	0.288	X
844	Spectrogram 1	1	1912.868974960	1913.169902356	415.6	2996.9	2581.3	960.9	0.301	X
845	Spectrogram 1	1	1913.470829752	1913.811008547	240.6	2931.2	2690.6	1007.8	0.340	X
846	Spectrogram 1	1	1915.478922416	1919.430229959	437.5	2975.0	2537.5	984.4	3.951	27
847	Spectrogram 1	1	1922.544174314	1923.329202303	284.4	3062.5	2778.1	984.4	0.785	28
848	Spectrogram 1	1	1925.200185676	1926.207638262	175.0	2953.1	2778.1	1007.8	1.007	28
849	Spectrogram 1	1	1926.756019656	1927.135449850	371.9	2975.0	2603.1	1007.8	0.379	X
850	Spectrogram 1	1	1927.357874447	1927.711137042	415.6	2975.0	2559.4	1031.2	0.353	X
851	Spectrogram 1	1	1928.299908034	1929.124187422	459.4	2953.1	2493.7	1031.2	0.824	28
852	Spectrogram 1	1	1929.477450017	1929.830712612	306.2	2953.1	2646.9	1054.7	0.353	X
853	Spectrogram 1	1	1930.183975207	1930.537237802	393.7	2931.2	2537.5	1031.2	0.353	X
854	Spectrogram 1	1	1930.890500397	1931.243762991	350.0	3040.6	2690.6	867.2	0.353	X
855	Spectrogram 1	1	1931.924120582	1932.211964178	240.6	3062.5	2821.9	1031.2	0.288	X
856	Spectrogram 1	1	1932.512891573	1932.839986569	284.4	2537.5	2253.1	468.8	0.327	X
857	Spectrogram 1	1	1933.533427959	1933.912858153	153.1	2428.1	2275.0	1195.3	0.379	X
858	Spectrogram 1	1	1934.200701749	1934.527796744	306.2	2603.1	2296.9	1171.9	0.327	X
859	Spectrogram 1	1	1935.047182917	1935.335026513	175.0	2428.1	2253.1	257.8	0.288	X
860	Spectrogram 1	1	1935.792959507	1936.067719303	196.9	2340.6	2143.7	1242.2	0.275	X
861	Spectrogram 1	1	1936.512568497	1936.774244493	218.7	2471.9	2253.2	1195.3	0.262	X
862	Spectrogram 1	1	1937.559272482	1937.873283677	371.9	2471.9	2100.0	1382.8	0.314	X
863	Spectrogram 1	1	1938.226546272	1938.514389868	328.1	2559.4	2231.3	1195.3	0.288	X
864	Spectrogram 1	1	1940.751719636	1944.480602583	350.0	3128.1	2778.1	1054.7	3.729	27
865	Spectrogram 1	1	1947.726693633	1948.564056821	306.2	3128.1	2821.9	937.5	0.837	28
866	Spectrogram 1	1	1950.264950797	1951.285487182	481.2	3040.6	2559.4	937.5	1.021	28
867	Spectrogram 1	1	1951.704168776	1951.978928572	481.2	3084.4	2603.2	1242.2	0.275	X
868	Spectrogram 1	1	1952.541531964	1953.287308554	503.1	3018.7	2515.6	1054.7	0.746	28
869	Spectrogram 1	1	1953.784492946	1954.059252743	240.6	2581.2	2340.6	1031.2	0.275	X
870	Spectrogram 1	1	1954.425599137	1954.791945532	328.1	2515.6	2187.5	1031.2	0.366	X
871	Spectrogram 1	1	1955.502629920	1955.790473516	328.1	2515.6	2187.5	1171.9	0.288	X
872	Spectrogram 1	1	1956.143736111	1956.366160708	240.6	2581.2	2340.6	1101.6	0.222	X
873	Spectrogram 1	1	1956.941847899	1957.229691495	175.0	2581.2	2406.2	210.9	0.288	X
874	Spectrogram 1	1	1957.543702691	1957.818462487	328.1	2537.5	2209.4	1218.8	0.275	X
875	Spectrogram 1	1	1958.459568678	1958.760496073	371.9	2603.1	2231.2	1101.6	0.301	X
876	Spectrogram 1	1	1959.100674868	1959.388518464	393.7	2559.4	2165.7	1078.1	0.288	X
877	Spectrogram 1	1	1959.767948659	1959.977289456	153.1	2734.4	2581.3	1031.2	0.209	X
878	Spectrogram 1	1	1960.474473849	1960.814652644	415.6	2625.0	2209.4	1078.1	0.340	X
879	Spectrogram 1	1	1961.207166638	1961.560429233	415.6	2559.4	2143.8	1195.3	0.353	X
880	Spectrogram 1	1	1961.952943228	1962.253870623	371.9	2559.4	2187.5	1265.6	0.301	X
881	Spectrogram 1	1	1963.956807889	1967.803445034	437.5	3062.5	2625.0	1078.1	3.847	27
882	Spectrogram 1	1	1971.244484385	1972.186517971	371.9	3084.4	2712.5	984.4	0.942	28
883	Spectrogram 1	1	1974.443933612	1976.511173982	700.0	2996.9	2296.9	1078.1	2.067	27
884	Spectrogram 1	1	1977.570961767	1978.853174148	481.2	2909.4	2428.2	984.4	1.282	27
885	Spectrogram 1	1	1979.991464732	1980.920414519	393.7	3040.6	2646.9	1101.6	0.929	28
886	Spectrogram 1	1	1982.044483104	1982.659421695	262.5	2865.6	2603.1	1195.3	0.615	28
887	Spectrogram 1	1	1983.706125680	1987.526595226	634.4	2953.1	2318.7	1054.7	3.820	27
888	Spectrogram 1	1	1990.845179966	1991.787213552	459.4	2843.7	2384.3	750.0	0.942	28
889	Spectrogram 1	1	1994.364722115	1996.759057481	525.0	2800.0	2275.0	1078.1	2.394	27
890	Spectrogram 1	1	1997.701091068	1998.747795053	393.7	3150.0	2756.3	984.4	1.047	28
891	Spectrogram 1	1	2000.344018630	2000.697281225	393.7	3193.7	2800.0	515.6	0.353	X
893	Spectrogram 1	1	2001.793412544	2004.043826111	459.4	2909.4	2450.0	984.4	2.250	U1
894	Spectrogram 1	1	2004.370921107	2004.985859698	328.1	2931.2	2603.1	515.6	0.615	U2
895	Spectrogram 1	1	2006.071815082	2006.869926871	284.4	2909.4	2625.0	1054.7	0.798	33
896	Spectrogram 1	1	2008.073636454	2008.793245443	284.4	2975.0	2690.6	492.2	0.720	33
897	Spectrogram 1	1	2009.900329401	2012.399335165	634.4	2953.1	2318.7	984.4	2.499	U5
898	Spectrogram 1	1	2012.674094961	2014.191815739	459.4	2843.7	2384.3	562.5	1.518	U2
899	Spectrogram 1	1	2017.554352291	2018.535637277	350.0	2996.9	2646.9	773.4	0.981	U4
900	Spectrogram 1	1	2021.860973346	2023.954381316	459.4	2931.2	2471.8	1125.0	2.093	U5
901	Spectrogram 1	1	2024.647822706	2025.537521094	350.0	3040.6	2690.6	562.5	0.890	U2
902	Spectrogram 1	1	2026.623476478	2027.356169268	393.7	2996.9	2603.2	796.9	0.733	U3
903	Spectrogram 1	1	2029.015615691	2029.617470483	284.4	3040.6	2756.2	492.2	0.602	U2
904	Spectrogram 1	1	2030.023068277	2031.789381252	350.0	3084.4	2734.4	1148.4	1.766	U2
905	Spectrogram 1	1	2032.181895246	2033.333269630	393.7	3040.6	2646.9	515.6	1.151	U4
906	Spectrogram 1	1	2034.275303216	2035.021079805	350.0	2996.9	2646.9	703.1	0.746	U3
907	Spectrogram 1	1	2036.482507192	2036.966607785	393.7	2996.9	2603.2	1359.4	0.484	33
908	Spectrogram 1	1	2037.489959777	2039.491781149	415.6	2975.0	2559.4	1476.6	2.002	U2
909	Spectrogram 1	1	2039.805792344	2041.938451714	393.7	2996.9	2603.2	515.6	2.133	U1
910	Spectrogram 1	1	2045.294560297	2046.197342484	437.5	2931.2	2493.7	773.4	0.903	U6
911	Spectrogram 1	1	2049.075778443	2051.548616608	590.6	2975.0	2384.4	937.5	2.473	U5
912	Spectrogram 1	1	2052.481733219	2053.489185805	437.5	2975.0	2537.5	773.4	1.007	U4
913	Spectrogram 1	1	2055.072325582	2055.582593775	350.0	3128.1	2778.1	562.5	0.510	U3
914	Spectrogram 1	1	2057.401241949	2059.193722523	525.0	3018.7	2493.7	890.6	1.792	U5
915	Spectrogram 1	1	2059.560068918	2060.070337111	284.4	3040.6	2756.2	515.6	0.510	U6
916	Spectrogram 1	1	2061.257716414	2062.108163401	415.6	3106.2	2690.6	726.6	0.850	U6
917	Spectrogram 1	1	2063.573548981	2064.123068573	481.2	3040.6	2559.4	1265.6	0.550	U2
918	Spectrogram 1	1	2064.371660769	2066.072554745	371.9	2975.0	2603.1	375.0	1.701	U9
919	Spectrogram 1	1	2066.321146941	2068.820152705	240.6	3084.4	2843.8	257.8	2.499	U9
920	Spectrogram 1	1	2072.046536885	2073.158659869	350.0	2975.0	2625.0	726.6	1.112	U4
921	Spectrogram 1	1	2076.032301658	2076.804360384	452.7	3062.5	2609.8	1101.6	0.772	33
922	Spectrogram 1	1	2077.061713293	2079.171971218	239.7	3035.9	2796.2	257.8	2.110	U1
923	Spectrogram 1	1	2079.892595289	2080.885242223	479.3	2956.0	2476.7	750.0	0.993	U6
924	Spectrogram 1	1	2082.245536169	2083.017594896	266.3	2956.0	2689.7	750.0	0.772	U3
925	Spectrogram 1	1	2084.745535854	2085.260241672	479.3	2876.1	2396.8	1125.0	0.515	33
926	Spectrogram 1	1	2085.627888684	2087.686711954	319.6	2956.0	2636.4	515.6	2.059	U1
927	Spectrogram 1	1	2088.311711876	2089.230829407	372.8	3035.9	2663.1	750.0	0.919	U4
928	Spectrogram 1	1	2090.567447904	2091.192447825	452.7	2902.7	2450.0	562.5	0.625	33
929	Spectrogram 1	1	2092.405682966	2093.104212290	292.9	2902.7	2609.8	1265.6	0.699	33
930	Spectrogram 1	1	2093.324800497	2095.971858987	213.0	3035.9	2822.9	515.6	2.647	U1
931	Spectrogram 1	1	2096.670388311	2097.957152855	266.3	2956.0	2689.7	609.4	1.287	U4
932	Spectrogram 1	1	2101.413034850	2102.368917083	266.3	2929.3	2663.0	562.5	0.956	U6
933	Spectrogram 1	1	2105.163034378	2105.811985245	372.8	2982.6	2609.8	1101.6	0.649	33
934	Spectrogram 1	1	2106.178434710	2107.754167410	403.4	2931.0	2527.6	585.9	1.576	U2
935	Spectrogram 1	1	2108.729210399	2109.795386736	292.9	2902.7	2609.8	585.9	1.066	U4
936	Spectrogram 1	1	2111.155680682	2112.038033512	239.7	2982.6	2742.9	562.5	0.882	U4
937	Spectrogram 1	1	2113.800253339	2114.388488559	292.9	2956.0	2663.1	1125.0	0.588	33
938	Spectrogram 1	1	2114.682606169	2116.484076531	266.3	3035.9	2769.6	421.9	1.801	U1
939	Spectrogram 1	1	2117.256135257	2118.395840996	266.3	2982.6	2716.3	539.1	1.140	U4
940	Spectrogram 1	1	2119.388487929	2120.160546656	213.0	2956.0	2743.0	562.5	0.772	U3
941	Spectrogram 1	1	2121.704664108	2122.182605224	292.9	2982.6	2689.7	1265.6	0.478	33
942	Spectrogram 1	1	2122.439958133	2124.425252001	239.7	2956.0	2716.3	421.9	1.985	U1
943	Spectrogram 1	1	2125.344369532	2126.520839972	239.7	2982.6	2742.9	539.1	1.176	U6
944	Spectrogram 1	1	2129.934959964	2130.964371599	292.9	2982.6	2689.7	515.6	1.029	U6
945	Spectrogram 1	1	2133.770952421	2134.248893538	266.3	2796.2	2529.9	984.4	0.478	33
946	Spectrogram 1	1	2134.359187641	2136.234187405	213.0	3062.5	2849.5	421.9	1.875	U1
947	Spectrogram 1	1	2137.079775534	2138.366540078	213.0	2929.3	2716.3	304.7	1.287	U4
948	Spectrogram 1	1	2139.322422310	2140.057716335	133.2	3089.1	2955.9	328.1	0.735	U4
949	Spectrogram 1	1	2141.270951477	2142.006245502	186.4	2956.0	2769.6	1148.4	0.735	33
950	Spectrogram 1	1	2142.300363112	2143.954774668	133.2	2982.6	2849.4	328.1	1.654	U9
951	Spectrogram 1	1	2144.662030159	2146.353206417	186.4	3009.2	2822.8	421.9	1.691	U9
952	Spectrogram 1	1	2147.014971040	2148.522323791	106.5	3009.2	2902.7	328.1	1.507	U9
953	Spectrogram 1	1	2149.110559011	2149.919382438	239.7	2902.7	2663.0	1921.9	0.809	33
954	Spectrogram 1	1	2150.066441243	2152.566440928	106.5	3035.9	2929.4	351.6	2.500	O
955	Spectrogram 1	1	2152.860558538	2154.882617107	79.9	3009.2	2929.3	398.4	2.022	Q
956	Spectrogram 1	1	2157.651181779	2158.937946323	106.5	2902.7	2796.2	328.1	1.287	Q
957	Spectrogram 1	1	2161.376254408	2161.854195524	239.7	2956.0	2716.3	984.4	0.478	33
958	Spectrogram 1	1	2162.074783732	2164.427724612	133.2	2982.6	2849.4	328.1	2.353	O
959	Spectrogram 1	1	2165.015959832	2166.927724297	106.5	2956.0	2849.5	304.7	1.912	O
960	Spectrogram 1	1	2167.663018322	2168.839488762	106.5	2956.0	2849.5	304.7	1.176	Q
961	Spectrogram 1	1	2170.052723903	2170.788017928	79.9	2929.3	2849.4	234.4	0.735	33
962	Spectrogram 1	1	2171.008606136	2172.883605900	106.5	2876.1	2769.6	304.7	1.875	O
963	Spectrogram 1	1	2173.413278142	2176.097101333	53.3	3009.2	2955.9	304.7	2.684	O
964	Spectrogram 1	1	2178.964748031	2180.288277276	26.6	2929.3	2902.7	281.2	1.324	O
965	Spectrogram 1	1	2184.528681447	2186.587504717	106.5	3009.2	2902.7	281.2	2.059	O
966	Spectrogram 1	1	2187.653681053	2189.087504402	53.3	2956.0	2902.7	234.4	1.434	O
967	Spectrogram 1	1	2190.918777826	2193.859953926	133.2	2929.3	2796.1	234.4	2.941	25
968	Spectrogram 1	1	2194.521718549	2196.654071221	106.5	2077.2	1970.7	234.4	2.132	31
969	Spectrogram 1	1	2199.668776724	2200.918776566	106.5	2050.5	1944.0	234.4	1.250	26
970	Spectrogram 1	1	2203.626279610	2206.383632203	106.5	2023.9	1917.4	210.9	2.757	25
971	Spectrogram 1	1	2207.155690930	2208.993925992	133.2	1997.3	1864.1	234.4	1.838	31
972	Spectrogram 1	1	2211.310102171	2212.302749105	133.2	1944.0	1810.8	234.4	0.993	26
973	Spectrogram 1	1	2214.324807674	2216.604219151	53.3	1970.7	1917.4	210.9	2.279	25
974	Spectrogram 1	1	2217.413042579	2219.471865849	79.9	1970.7	1890.8	234.4	2.059	31
975	Spectrogram 1	1	2222.500282158	2223.750282001	104.5	1985.5	1881.0	234.4	1.250	26
976	Spectrogram 1	1	2226.434105192	2228.897340176	52.3	2011.7	1959.4	210.9	2.463	25
977	Spectrogram 1	1	2229.963516512	2231.617928069	78.4	1933.3	1854.9	234.4	1.654	31
978	Spectrogram 1	1	2233.198810222	2234.228221857	130.6	1933.3	1802.7	234.4	1.029	26
979	Spectrogram 1	1	2236.801750945	2239.191456526	104.5	1985.5	1881.0	210.9	2.390	25
980	Spectrogram 1	1	2239.926750551	2241.912044419	104.5	2011.7	1907.2	234.4	1.985	31
981	Spectrogram 1	1	2244.725826148	2246.285620321	78.4	1881.0	1802.6	234.4	1.560	26
982	Spectrogram 1	1	2248.339349317	2251.198971969	156.8	2037.8	1881.0	351.6	2.860	25
983	Spectrogram 1	1	2252.160845043	2254.266567177	78.4	2011.7	1933.3	234.4	2.106	31
984	Spectrogram 1	1	2255.462409377	2256.710244716	104.5	1933.3	1828.8	234.4	1.248	26
985	Spectrogram 1	1	2258.396023646	2261.151660019	78.4	2011.7	1933.3	351.6	2.756	25
986	Spectrogram 1	1	2261.827570828	2264.037279241	104.5	1881.0	1776.5	234.4	2.210	31
987	Spectrogram 1	1	2267.130871019	2268.144737232	52.3	2037.8	1985.5	234.4	1.014	26
988	Spectrogram 1	1	2270.832575193	2273.718194414	52.3	2090.0	2037.7	351.6	2.886	25
989	Spectrogram 1	1	2274.472094931	2276.291854801	104.5	2037.8	1933.3	234.4	1.820	31
990	Spectrogram 1	1	2277.408463342	2277.798411885	130.6	1985.5	1854.9	187.5	0.390	34
991	Spectrogram 1	1	2278.735532340	2279.723401983	104.5	2142.3	2037.8	234.4	0.988	26
992	Spectrogram 1	1	2281.515921333	2284.089581719	78.4	1985.5	1907.1	351.6	2.574	25
993	Spectrogram 1	1	2284.817485667	2287.131180358	104.5	1959.4	1854.9	234.4	2.314	31
994	Spectrogram 1	1	2290.002246357	2291.172091988	104.5	2011.7	1907.2	234.4	1.170	26
995	Spectrogram 1	1	2292.783879300	2296.111440205	78.4	1881.0	1802.6	351.6	3.328	25
996	Spectrogram 1	1	2297.646904500	2298.582781004	104.5	2063.9	1959.4	257.8	0.936	26
997	Spectrogram 1	1	2299.596647217	2299.934602622	130.6	1985.5	1854.9	234.4	0.338	34
998	Spectrogram 1	1	2300.922472265	2301.728365921	52.3	1959.4	1907.1	257.8	0.806	26
999	Spectrogram 1	1	2303.340153234	2305.419878799	52.3	2011.7	1959.4	117.2	2.080	25
1000	Spectrogram 1	1	2307.050804769	2307.908691564	104.5	1985.5	1881.0	257.8	0.858	26
1001	Spectrogram 1	1	2308.506612664	2309.130530334	104.5	1933.3	1828.8	210.9	0.624	34
1002	Spectrogram 1	1	2309.884430851	2310.716321077	104.5	2011.7	1907.2	257.8	0.832	26
1003	Spectrogram 1	1	2312.094338483	2314.200060618	78.4	2011.7	1933.3	117.2	2.106	25
1004	Spectrogram 1	1	2315.083943983	2316.825714144	52.3	1985.5	1933.2	234.4	1.742	31
1005	Spectrogram 1	1	2319.763326504	2320.803189287	78.4	1907.2	1828.8	257.8	1.040	26
1006	Spectrogram 1	1	2323.561114327	2325.744826170	26.1	1933.3	1907.2	281.2	2.184	25
1007	Spectrogram 1	1	2326.654706105	2328.214500279	52.3	1933.3	1881.0	257.8	1.560	31
1008	Spectrogram 1	1	2329.306356200	2329.774294452	130.6	1985.5	1854.9	234.4	0.468	34
1009	Spectrogram 1	1	2330.727236368	2331.637116302	78.4	1933.3	1854.9	257.8	0.910	26
1010	Spectrogram 1	1	2332.988937919	2335.380622319	52.3	1959.4	1907.1	140.6	2.392	25
1011	Spectrogram 1	1	2336.940416493	2338.032272415	104.5	2037.8	1933.3	257.8	1.092	26
1012	Spectrogram 1	1	2341.125864193	2342.035744127	78.4	1985.5	1907.1	257.8	0.910	26
1013	Spectrogram 1	1	2344.284335626	2346.208081774	104.5	1933.3	1828.8	140.6	1.924	34
1014	Spectrogram 1	1	2347.351930835	2348.989714717	78.4	2037.8	1959.4	234.4	1.638	31
1015	Spectrogram 1	1	2350.055574069	2350.367532904	104.5	1933.3	1828.8	210.9	0.312	34
1016	Spectrogram 1	1	2351.409692454	2352.267579249	104.5	1959.4	1854.9	257.8	0.858	26
1017	Spectrogram 1	1	2353.983352841	2356.011085266	52.3	1907.2	1854.9	117.2	2.028	25
1018	Spectrogram 1	1	2357.076944619	2358.532752514	78.4	2011.7	1933.3	257.8	1.456	31
1019	Spectrogram 1	1	2361.687077457	2362.570960822	130.6	1985.5	1854.9	234.4	0.884	26
1020	Spectrogram 1	1	2365.170617778	2367.068367356	26.1	2037.8	2011.7	117.2	1.898	25
1021	Spectrogram 1	1	2368.004243861	2369.460051756	52.3	1959.4	1907.1	234.4	1.456	31
1022	Spectrogram 1	1	2370.447921399	2370.785876804	104.5	1959.4	1854.9	257.8	0.338	34
1023	Spectrogram 1	1	2371.865244647	2372.827117721	78.4	1933.3	1854.9	257.8	0.962	26
1024	Spectrogram 1	1	2374.360915325	2376.310658043	52.3	1933.3	1881.0	93.8	1.950	25
1025	Spectrogram 1	1	2377.662479660	2378.572359595	156.8	1907.2	1750.4	257.8	0.910	26
1026	Spectrogram 1	1	2379.768201795	2380.074344360	52.3	1985.5	1933.2	257.8	0.306	19
1027	Spectrogram 1	1	2380.148540559	2380.371129154	30.5	2009.9	1979.4	445.3	0.223	18
1028	Spectrogram 1	1	2380.989634010	2382.029496792	156.8	2011.7	1854.9	257.8	1.040	26
1029	Spectrogram 1	1	2383.407314979	2385.331061127	78.4	1881.0	1802.6	93.8	1.924	25
1030	Spectrogram 1	1	2386.396920479	2387.514772970	130.6	1907.2	1776.6	257.8	1.118	26
1031	Spectrogram 1	1	2390.803243453	2391.687126819	78.4	2063.9	1985.5	257.8	0.884	26
1032	Spectrogram 1	1	2393.636869536	2395.508622544	78.4	1933.3	1854.9	93.8	1.872	31
1033	Spectrogram 1	1	2396.756457883	2398.004293222	78.4	1985.5	1907.1	257.8	1.248	26
1034	Spectrogram 1	1	2399.226131992	2399.572837747	78.4	1959.4	1881.0	140.6	0.347	19
1035	Spectrogram 1	1	2399.535739648	2399.776877293	60.9	1964.2	1903.3	234.4	0.241	18
1036	Spectrogram 1	1	2400.395977622	2401.201871278	52.3	2011.7	1959.4	257.8	0.806	26
1037	Spectrogram 1	1	2402.529976892	2404.167760774	130.6	1985.5	1854.9	281.2	1.638	25
1038	Spectrogram 1	1	2405.597572100	2406.715424591	78.4	2037.8	1959.4	257.8	1.118	26
1039	Spectrogram 1	1	2408.140316943	2408.405189599	78.4	2011.7	1933.3	281.2	0.265	19
1040	Spectrogram 1	1	2408.479385798	2408.776170591	45.7	2025.1	1979.4	257.8	0.297	18
1041	Spectrogram 1	1	2409.596124838	2410.454011634	130.6	2063.9	1933.3	257.8	0.858	26
1042	Spectrogram 1	1	2412.377757781	2414.015541664	78.4	1985.5	1907.1	93.8	1.638	25
1043	Spectrogram 1	1	2415.636066977	2416.623936620	78.4	1959.4	1881.0	281.2	0.988	26
1044	Spectrogram 1	1	2419.899504385	2420.627408333	78.4	2011.7	1933.3	281.2	0.728	26
1045	Spectrogram 1	1	2422.540755850	2424.126546593	52.3	1959.4	1907.1	93.8	1.586	25
1046	Spectrogram 1	1	2425.816323615	2426.960172676	52.3	2011.7	1959.4	257.8	1.144	26
1047	Spectrogram 1	1	2428.389984002	2428.662258057	52.3	1933.3	1881.0	210.9	0.272	19
1048	Spectrogram 1	1	2428.773552355	2429.051788099	30.5	1903.3	1872.8	492.2	0.278	18
1049	Spectrogram 1	1	2429.559829632	2430.417716427	26.1	1959.4	1933.3	257.8	0.858	26
1050	Spectrogram 1	1	2431.897652942	2433.483443685	52.3	1933.3	1881.0	70.3	1.586	25
1051	Spectrogram 1	1	2434.913255011	2436.135093781	104.5	1959.4	1854.9	281.2	1.222	26
1052	Spectrogram 1	1	2439.689135822	2440.677005465	52.3	1933.3	1881.0	281.2	0.988	26
1053	Spectrogram 1	1	2442.548758474	2444.004566369	52.3	1907.2	1854.9	70.3	1.456	25
1054	Spectrogram 1	1	2445.590357113	2446.578226756	26.1	1959.4	1933.3	281.2	0.988	26
1055	Spectrogram 1	1	2448.148008956	2448.425001629	78.4	2037.8	1959.4	281.2	0.277	19
1056	Spectrogram 1	1	2448.499197828	2448.740335473	30.8	2018.3	1987.5	351.6	0.241	18
1057	Spectrogram 1	1	2449.291858017	2450.045758534	52.3	2011.7	1959.4	281.2	0.754	26
1058	Spectrogram 1	1	2451.709538986	2453.347322868	0.0	1933.3	1933.3	281.2	1.638	25
1059	Spectrogram 1	1	2454.465175360	2455.920983255	26.1	1907.2	1881.1	281.2	1.456	31
1060	Spectrogram 1	1	2459.274540729	2460.132427524	26.1	2037.8	2011.7	281.2	0.858	26
1061	Spectrogram 1	1	2462.238149659	2463.693957554	26.1	1959.4	1933.3	70.3	1.456	25
1062	Spectrogram 1	1	2465.163493413	2466.177359626	78.4	1907.2	1828.8	257.8	1.014	26
1063	Spectrogram 1	1	2467.555177813	2467.919129787	0.0	1828.8	1828.8	281.2	0.364	19
1064	Spectrogram 1	1	2467.948124727	2468.226360471	46.2	1802.6	1756.4	46.9	0.278	18
1065	Spectrogram 1	1	2468.688460356	2469.534048485	78.4	1959.4	1881.0	281.2	0.846	26
1066	Spectrogram 1	1	2470.747283626	2472.475224585	52.3	1985.5	1933.2	70.3	1.728	25
1067	Spectrogram 1	1	2474.074489090	2475.011988971	26.1	2011.7	1985.6	281.2	0.937	26
1068	Spectrogram 1	1	2478.514190402	2479.286249128	99.8	2020.4	1920.6	257.8	0.772	26
1069	Spectrogram 1	1	2481.749484112	2483.532572122	49.9	1870.8	1820.9	70.3	1.783	25
1070	Spectrogram 1	1	2484.948013121	2485.940660054	49.9	1995.5	1945.6	281.2	0.993	26
1071	Spectrogram 1	1	2487.374483403	2487.606366996	49.9	1970.5	1920.6	210.9	0.232	19
1072	Spectrogram 1	1	2487.643465095	2487.866053691	77.0	1941.3	1864.3	257.8	0.223	18
1073	Spectrogram 1	1	2488.532571493	2489.433306673	24.9	1870.8	1845.9	281.2	0.901	26
1074	Spectrogram 1	1	2490.704471542	2492.414030150	0.0	1920.6	1920.6	304.7	1.710	25
1075	Spectrogram 1	1	2493.939765252	2495.263294497	74.8	1945.6	1870.8	257.8	1.324	31
1076	Spectrogram 1	1	2498.553735259	2499.362558686	99.8	1920.6	1820.8	257.8	0.809	26
1077	Spectrogram 1	1	2502.027999527	2503.664028733	74.8	1870.8	1796.0	304.7	1.636	25
1078	Spectrogram 1	1	2505.161657112	2506.227833449	24.9	2045.4	2020.5	234.4	1.066	26
1079	Spectrogram 1	1	2507.275627434	2507.643274447	49.9	1995.5	1945.6	257.8	0.368	19
1080	Spectrogram 1	1	2507.722572909	2507.926612454	0.0	2017.2	2017.2	281.2	0.204	18
1081	Spectrogram 1	1	2508.470480225	2509.279303653	74.8	1970.5	1895.7	304.7	0.809	26
1082	Spectrogram 1	1	2510.510921144	2512.146950350	24.9	1945.6	1920.7	70.3	1.636	25
1083	Spectrogram 1	1	2513.176361985	2514.224155971	74.8	1795.9	1721.1	257.8	1.048	26
1084	Spectrogram 1	1	2514.986498149	2515.221858003	74.8	2070.3	1995.5	304.7	0.235	19
1085	Spectrogram 1	1	2515.258956102	2515.537191846	123.3	1956.7	1833.4	281.2	0.278	18
1086	Spectrogram 1	1	2515.887233329	2516.530615601	49.9	1920.6	1870.7	234.4	0.643	32
1087	Spectrogram 1	1	2516.861497913	2517.817380145	0.0	1945.6	1945.6	210.9	0.956	32
1088	Spectrogram 1	1	2518.093115405	2520.501203336	24.9	1920.6	1895.7	70.3	2.408	25
1089	Spectrogram 1	1	2521.052673855	2522.615173658	74.8	1870.8	1796.0	281.2	1.562	31
1090	Spectrogram 1	1	2525.452280585	2526.573603973	24.9	2045.4	2020.5	304.7	1.121	26
1091	Spectrogram 1	1	2528.393456685	2530.341985852	49.9	1820.9	1771.0	70.3	1.949	25
1092	Spectrogram 1	1	2530.856691669	2531.628750395	149.7	1970.5	1820.8	304.7	0.772	26
1093	Spectrogram 1	1	2532.455956174	2532.771783074	24.9	1970.5	1945.6	234.4	0.316	19
1094	Spectrogram 1	1	2532.790332123	2533.068567867	61.6	1972.1	1910.5	281.2	0.278	18
1095	Spectrogram 1	1	2533.283161952	2533.871397172	0.0	1995.5	1995.5	304.7	0.588	32
1096	Spectrogram 1	1	2534.509717764	2534.775080430	74.8	1945.6	1870.8	117.2	0.265	19
